date,close,daily_return,month
2014-07-17,37.6865,0.01020755541378393,7
2014-07-18,37.8219,0.003592798482215054,7
2014-07-21,37.9489,0.003357842942845357,7
2014-07-22,37.9404,-0.00022398541196200217,7
2014-07-23,37.9743,0.0008935066578108497,7
2014-07-24,37.5765,-0.010475505802608476,7
2014-07-25,37.6611,0.002251407129455707,7
2014-07-28,37.2126,-0.011908839624971024,7
2014-07-29,37.1449,-0.0018192762666409124,7
2014-07-30,36.8825,-0.007064226852138478,7
2014-07-31,36.5271,-0.0096360062360199,7
2014-08-01,36.2732,-0.006951003501509678,8
2014-08-04,36.7048,0.01189859179780095,8
2014-08-05,36.4594,-0.00668577406769677,8
2014-08-06,36.1716,-0.007893711909685908,8
2014-08-07,36.5863,0.011464795585486964,8
2014-08-08,36.5609,-0.0006942489401772223,8
2014-08-11,36.5609,0.0,8
2014-08-12,36.8317,0.00740681985399716,8
2014-08-13,37.3057,0.01286934895755576,8
2014-08-14,37.4665,0.004310333273467748,8
2014-08-15,37.9066,0.011746493534223745,8
2014-08-18,38.1774,0.007143874681453832,8
2014-08-19,38.6032,0.011153195345937617,8
2014-08-20,38.2796,-0.008382724748207337,8
2014-08-21,38.5095,0.006005809883070867,8
2014-08-22,38.4499,-0.0015476700554409861,8
2014-08-25,38.4669,0.00044213378968493977,8
2014-08-26,38.3307,-0.003540706425524287,8
2014-08-27,38.2114,-0.0031123877205477823,8
2014-08-28,38.22,0.00022506372443831246,8
2014-08-29,38.6883,0.012252747252747165,8
2014-09-02,38.3988,-0.007482882421817383,9
2014-09-03,38.2881,-0.0028829025907060046,9
2014-09-04,38.5436,0.006673091639438855,9
2014-09-05,39.0971,0.014360360734337219,9
2014-09-08,39.574,0.012197835645098909,9
2014-09-09,39.821,0.0062414716733207865,9
2014-09-10,39.8891,0.0017101529343814814,9
2014-09-11,40.0254,0.003416973559192904,9
2014-09-12,39.7699,-0.006383446511465163,9
2014-09-15,39.3781,-0.00985167174169399,9
2014-09-16,39.821,0.011247368461149598,9
2014-09-17,39.6166,-0.00513297004093316,9
2014-09-18,39.7529,0.003440476971774409,9
2014-09-19,40.4682,0.01799365580875878,9
2014-09-22,40.0765,-0.009679204906568595,9
2014-09-23,39.6507,-0.01062468029892838,9
2014-09-24,40.0935,0.011167520371645256,9
2014-09-25,39.2078,-0.02209086260865223,9
2014-09-26,39.5229,0.008036666173567575,9
2014-09-29,39.5485,0.0006477257488695098,9
2014-09-30,39.4803,-0.001724464897530864,9
2014-10-01,39.0886,-0.009921403839383225,10
2014-10-02,38.9694,-0.0030494824578010116,10
2014-10-03,39.2504,0.007210785898679406,10
2014-10-06,39.2504,0.0,10
2014-10-07,38.7735,-0.012150194647697843,10
2014-10-08,39.838,0.027454318026487234,10
2014-10-09,39.046,-0.019880516090165168,10
2014-10-10,37.4961,-0.03969420683296632,10
2014-10-13,37.1725,-0.008630230877344602,10
2014-10-14,37.2406,0.0018319994619679925,10
2014-10-15,36.8063,-0.011662003297476464,10
2014-10-16,36.3975,-0.011106794217294325,10
2014-10-17,37.1555,0.020825606154268872,10
2014-10-20,37.5387,0.010313412549958878,10
2014-10-21,38.22,0.018149269953408043,10
2014-10-22,37.7942,-0.011140763997906866,10
2014-10-23,38.3392,0.014420202041583119,10
2014-10-24,39.2845,0.024656226525331837,10
2014-10-27,39.0971,-0.004770329264722872,10
2014-10-28,39.591,0.012632650503490161,10
2014-10-29,39.7018,0.00279861584703589,10
2014-10-30,39.2163,-0.012228664695303482,10
2014-10-31,39.9828,0.01954544411379966,10
2014-11-03,40.4001,0.010436987904799189,11
2014-11-04,40.5108,0.002740092227494495,11
2014-11-05,40.7577,0.006094671050682621,11
2014-11-06,41.4731,0.017552511549964844,11
2014-11-07,41.4561,-0.0004099042511893636,11
2014-11-10,41.6349,0.0043129961573808995,11
2014-11-11,41.6179,-0.0004083112965325153,11
2014-11-12,41.5412,-0.001842956996868983,11
2014-11-13,42.248,0.017014433863248968,11
2014-11-14,42.2225,-0.0006035788676387321,11
2014-11-17,42.1203,-0.002420510391378916,11
2014-11-18,41.7689,-0.00834277058805366,11
2014-11-19,41.3233,-0.010668224444502994,11
2014-11-20,41.7347,0.009955642458370884,11
2014-11-21,41.1176,-0.014786256999570924,11
2014-11-24,40.7834,-0.00812790629803306,11
2014-11-25,40.6806,-0.0025206333949597814,11
2014-11-26,40.9205,0.0058971598255679325,11
2014-11-28,40.972,0.0012585378966534222,11
2014-12-01,41.6661,0.01694083764522114,12
2014-12-02,41.529,-0.0032904447500484713,12
2014-12-03,41.2033,-0.007842712321510348,12
2014-12-04,41.8546,0.01580698633361899,12
2014-12-05,41.4947,-0.008598815900761059,12
2014-12-08,40.8777,-0.014869368859155574,12
2014-12-09,40.7834,-0.002306881257996385,12
2014-12-10,40.1921,-0.01449854597703959,12
2014-12-11,40.4235,0.005757350325063637,12
2014-12-12,40.235,-0.004663129120437315,12
2014-12-15,39.995,-0.005964955884180445,12
2014-12-16,38.701,-0.0323540442555319,12
2014-12-17,39.198,0.012842045425182746,12
2014-12-18,40.7234,0.03891525077810076,12
2014-12-19,40.8434,0.002946708771861095,12
2014-12-22,41.1176,0.0067134469706244815,12
2014-12-23,41.5204,0.00979629161235085,12
2014-12-24,41.2548,-0.006396855521623057,12
2014-12-26,41.032,-0.00540058368965568,12
2014-12-29,40.6635,-0.008980795476701053,12
2014-12-30,40.295,-0.009062181071476827,12
2014-12-31,39.8065,-0.012123092195061469,12
2015-01-02,40.0721,0.0066722771406679815,1
2015-01-05,39.7036,-0.009195924346365625,1
2015-01-06,39.1209,-0.01467625102005865,1
2015-01-07,39.6179,0.012704206702810916,1
2015-01-08,40.7834,0.02941852041627646,1
2015-01-09,40.4406,-0.008405380620546521,1
2015-01-12,39.935,-0.01250228730533176,1
2015-01-13,39.7293,-0.005150870164016497,1
2015-01-14,39.3866,-0.008625875613212486,1
2015-01-15,38.9752,-0.010445176786013532,1
2015-01-16,39.6265,0.01671062624438102,1
2015-01-20,39.7551,0.0032453030169203867,1
2015-01-21,39.3523,-0.010132033374334326,1
2015-01-22,40.3892,0.026349158753109725,1
2015-01-23,40.4321,0.001062165133253412,1
2015-01-26,40.2864,-0.003603572409051181,1
2015-01-27,36.5585,-0.09253494975972032,1
2015-01-28,35.2988,-0.0344571029993026,1
2015-01-29,36.0015,0.0199071923124865,1
2015-01-30,34.6218,-0.03832340319153371,1
2015-02-02,35.3759,0.021781074351997942,2
2015-02-03,35.6501,0.0077510395495239415,2
2015-02-04,35.8558,0.005769969789706009,2
2015-02-05,36.3786,0.01458062572861274,2
2015-02-06,36.3443,-0.0009428620122819975,2
2015-02-09,36.3015,-0.0011776262027333173,2
2015-02-10,36.5071,0.0056636778094569795,2
2015-02-11,36.3186,-0.00516337917829679,2
2015-02-12,36.927,0.0167517470387073,2
2015-02-13,37.5955,0.018103284859317004,2
2015-02-17,37.6127,0.00045750156268686837,2
2015-02-18,37.5696,-0.001145889553262447,2
2015-02-19,37.5437,-0.0006893871640901716,2
2015-02-20,37.8544,0.008275689396623154,2
2015-02-23,38.1047,0.006612177184158297,2
2015-02-24,38.0529,-0.0013594123559560467,2
2015-02-25,37.9666,-0.002267895482341742,2
2015-02-26,38.027,0.0015908719769481827,2
2015-02-27,37.8458,-0.00476503536960593,2
2015-03-02,37.8717,0.0006843559919462727,3
2015-03-03,37.3538,-0.013675118888246351,3
2015-03-04,37.1639,-0.005083820120041382,3
2015-03-05,37.2071,0.0011624183683627276,3
2015-03-06,36.5598,-0.017397217197792747,3
2015-03-09,36.9827,0.01156734993079822,3
2015-03-10,36.275,-0.019135974388024724,3
2015-03-11,36.2318,-0.0011909028256374965,3
2015-03-12,35.4033,-0.022866653050635066,3
2015-03-13,35.714,0.008776018054813983,3
2015-03-16,35.8693,0.0043484347874784834,3
2015-03-17,35.9902,0.0033705703763384776,3
2015-03-18,36.6806,0.01918299981661664,3
2015-03-19,36.4994,-0.004939941004236448,3
2015-03-20,37.0086,0.01395091426160433,3
2015-03-23,36.9913,-0.0004674589149549213,3
2015-03-24,37.0259,0.000935355069975774,3
2015-03-25,35.783,-0.03356839401608058,3
2015-03-26,35.5673,-0.006028002123913523,3
2015-03-27,35.3601,-0.005825575739513589,3
2015-03-30,35.3515,-0.00024321198186660897,3
2015-03-31,35.0926,-0.007323593058286226,3
2015-04-01,35.1444,0.001476094675230577,4
2015-04-02,34.7732,-0.010562137922400017,4
2015-04-06,35.8607,0.03127408463989512,4
2015-04-07,35.8434,-0.00048242226169592506,4
2015-04-08,35.7485,-0.0026476282941909624,4
2015-04-09,35.8003,0.001449011846650805,4
2015-04-10,36.0074,0.005784867724571985,4
2015-04-13,36.0419,0.0009581363830768463,4
2015-04-14,35.947,-0.0026330465375020706,4
2015-04-15,36.4735,0.01464656299552125,4
2015-04-16,36.3872,-0.002366101416096611,4
2015-04-17,35.9211,-0.01280944947673901,4
2015-04-20,37.0345,0.030995710042287072,4
2015-04-21,36.8015,-0.006291430963021094,4
2015-04-22,37.1035,0.00820618724780231,4
2015-04-23,37.4056,0.008142089021251353,4
2015-04-24,41.3153,0.10452178283465585,4
2015-04-27,41.4534,0.0033425873707804143,4
2015-04-28,42.4287,0.023527623789604712,4
2015-04-29,42.3424,-0.0020340005703686215,4
2015-04-30,41.9799,-0.008561158555018045,4
2015-05-01,41.9972,0.0004121019821390348,5
2015-05-04,41.6347,-0.008631527816140072,5
2015-05-05,41.0823,-0.013267779040079697,5
2015-05-06,39.943,-0.027732137684598923,5
2015-05-07,40.3055,0.009075432491300273,5
2015-05-08,41.2118,0.022485764970041178,5
2015-05-11,40.8838,-0.007958885561902052,5
2015-05-12,40.8665,-0.00042315048992502824,5
2015-05-13,41.1082,0.005914379748693799,5
2015-05-14,42.0489,0.022883512291951735,5
2015-05-15,41.6865,-0.008618536989076997,5
2015-05-18,41.4362,-0.006004341933239843,5
2015-05-19,41.3319,-0.0025171227091287385,5
2015-05-20,41.3319,0.0,5
2015-05-21,41.1929,-0.003363019846655879,5
2015-05-22,40.7412,-0.010965481915572894,5
2015-05-26,40.4719,-0.006610016396178864,5
2015-05-27,41.358,0.0218942031384739,5
2015-05-28,41.219,-0.0033608975288939025,5
2015-05-29,40.7065,-0.012433586452849532,5
2015-06-01,41.0279,0.007895544937540855,6
2015-06-02,40.7586,-0.006563826079326485,6
2015-06-03,40.6978,-0.001491709725064183,6
2015-06-04,40.2721,-0.010460024866209006,6
2015-06-05,40.081,-0.004745220636619418,6
2015-06-08,39.7249,-0.008884508869539287,6
2015-06-09,39.6554,-0.0017495324091438835,6
2015-06-10,40.4893,0.021028661922462,6
2015-06-11,40.3416,-0.0036478773404331477,6
2015-06-12,39.9333,-0.010121066095543974,6
2015-06-15,39.5077,-0.010657771834534202,6
2015-06-16,39.8117,0.007694702551654498,6
2015-06-17,39.9333,0.0030543784867262946,6
2015-06-18,40.5849,0.01631720894591715,6
2015-06-19,40.0463,-0.013270945597993244,6
2015-06-22,40.1592,0.0028192367334809454,6
2015-06-23,39.8812,-0.006922448654355651,6
2015-06-24,39.6467,-0.0058799634915699395,6
2015-06-25,39.6554,0.0002194381877935747,6
2015-06-26,39.3166,-0.008543603141060174,6
2015-06-29,38.5434,-0.01966599349892928,6
2015-06-30,38.3523,-0.0049580472921433305,6
2015-07-01,38.6129,0.006794898871775645,7
2015-07-02,38.5695,-0.0011239767020867486,7
2015-07-06,38.5608,-0.0002255668338971839,7
2015-07-07,38.4826,-0.002027966224767197,7
2015-07-08,38.4305,-0.0013538586270157582,7
2015-07-09,38.6737,0.0063283069437034545,7
2015-07-10,38.7519,0.0020220459899105148,7
2015-07-13,39.5598,0.020848010033056585,7
2015-07-14,39.6293,0.00175683395770454,7
2015-07-15,39.7509,0.003068436737464486,7
2015-07-16,40.5327,0.019667479226885387,7
2015-07-17,40.498,-0.000856098902861202,7
2015-07-20,40.7586,0.006434885673366697,7
2015-07-21,41.0713,0.007672000510321686,7
2015-07-22,39.5598,-0.036801854336239614,7
2015-07-23,40.055,0.012517757925975204,7
2015-07-24,39.9073,-0.003687429784046903,7
2015-07-27,39.3948,-0.012842261942050737,7
2015-07-28,39.3861,-0.00022084132931243783,7
2015-07-29,40.2113,0.02095155397462567,7
2015-07-30,40.7238,0.012745173620350325,7
2015-07-31,40.5675,-0.003838050476625332,7
2015-08-03,40.663,0.0023541011893755126,8
2015-08-04,41.2972,0.015596488207953119,8
2015-08-05,41.3319,0.0008402506707476665,8
2015-08-06,40.498,-0.020175699641197253,8
2015-08-07,40.6022,0.0025729665662503898,8
2015-08-10,41.1147,0.01262246873322126,8
2015-08-11,40.3156,-0.019435870868570015,8
2015-08-12,40.6022,0.007108910694619386,8
2015-08-13,40.5935,-0.0002142741033738238,8
2015-08-14,40.8281,0.005779250372596634,8
2015-08-17,41.1061,0.006809035933584839,8
2015-08-18,41.3334,0.005529592931462712,8
2015-08-19,40.7563,-0.013962074254718848,8
2015-08-20,39.9256,-0.020382124972090243,8
2015-08-21,37.6609,-0.05672300478890746,8
2015-08-24,36.4454,-0.03227485269868746,8
2015-08-25,35.3874,-0.029029726659605903,8
2015-08-26,37.3461,0.05535020939656499,8
2015-08-27,38.3866,0.027861008244502106,8
2015-08-28,38.4129,0.0006851349168719434,8
2015-08-31,38.0544,-0.009332802261740158,8
2015-09-01,36.5679,-0.0390625,9
2015-09-02,37.9145,0.036824646753026435,9
2015-09-03,38.0369,0.0032283163433517448,9
2015-09-04,37.2587,-0.020459080524438233,9
2015-09-08,38.3779,0.030038621852077396,9
2015-09-09,37.6609,-0.018682627241198735,9
2015-09-10,37.8533,0.005108746737332304,9
2015-09-11,38.0194,0.004387992592455703,9
2015-09-14,37.6346,-0.010121148676728198,9
2015-09-15,38.4566,0.021841603205560833,9
2015-09-16,38.7364,0.007275734204271966,9
2015-09-17,38.6927,-0.0011281378754866012,9
2015-09-18,38.0194,-0.01740121521630711,9
2015-09-21,38.5703,0.014489970909588479,9
2015-09-22,38.3866,-0.004762731946601484,9
2015-09-23,38.3604,-0.0006825298411425873,9
2015-09-24,38.3954,0.000912399245054818,9
2015-09-25,38.4216,0.0006823734093146516,9
2015-09-28,37.8533,-0.014791159139650678,9
2015-09-29,37.9844,0.003463370432696955,9
2015-09-30,38.7014,0.01887617021724708,9
2015-10-01,39.0075,0.007909274599885219,10
2015-10-02,39.8469,0.02151893866564114,10
2015-10-05,40.7738,0.023261533519546074,10
2015-10-06,40.8787,0.0025727305279370505,10
2015-10-07,40.9224,0.001069016382615029,10
2015-10-08,41.4908,0.013889703438703327,10
2015-10-09,41.1935,-0.007165443905636892,10
2015-10-12,41.0973,-0.002335319892701637,10
2015-10-13,41.0011,-0.0023407863776938598,10
2015-10-14,40.8175,-0.0044779286409388774,10
2015-10-15,41.1061,0.007070496723219133,10
2015-10-16,41.5433,0.010635891023473398,10
2015-10-19,41.6395,0.002315656194861626,10
2015-10-20,41.7706,0.003148452791220002,10
2015-10-21,41.2722,-0.011931837225225506,10
2015-10-22,41.998,0.017585687218030444,10
2015-10-23,46.2301,0.10076908424210673,10
2015-10-26,47.4368,0.02610204174336639,10
2015-10-27,46.9471,-0.010323208985429044,10
2015-10-28,47.2007,0.005401824606844796,10
2015-10-29,46.6586,-0.011484999163147935,10
2015-10-30,46.029,-0.013493761064412468,10
2015-11-02,46.5536,0.011397162658324023,11
2015-11-03,47.3494,0.017094274127027687,11
2015-11-04,47.568,0.004616742767595605,11
2015-11-05,47.5505,-0.0003678943827782888,11
2015-11-06,48.0227,0.009930494947476998,11
2015-11-09,47.3581,-0.01383928850314542,11
2015-11-10,46.7897,-0.012002170695192493,11
2015-11-11,46.9121,0.0026159603502480255,11
2015-11-12,46.6236,-0.006149799305509629,11
2015-11-13,46.2039,-0.009001878876792158,11
2015-11-16,47.0171,0.017600245866690845,11
2015-11-17,46.6297,-0.008239555395802789,11
2015-11-18,47.4044,0.016613874848004695,11
2015-11-19,47.4836,0.0016707309869969933,11
2015-11-20,47.7037,0.004635284603526246,11
2015-11-23,47.7037,0.0,11
2015-11-24,47.7565,0.0011068323840708327,11
2015-11-25,47.2636,-0.01032110812140763,11
2015-11-27,47.4748,0.004468555082558279,11
2015-11-30,47.8446,0.007789395637264329,11
2015-12-01,48.6104,0.01600598604649206,12
2015-12-02,48.6016,-0.0001810312196567354,12
2015-12-03,47.7125,-0.018293636423492243,12
2015-12-04,49.2178,0.031549384333245944,12
2015-12-07,49.1298,-0.0017879710186150533,12
2015-12-08,49.1122,-0.00035823471701501575,12
2015-12-09,48.3992,-0.014517777660133402,12
2015-12-10,48.6544,0.005272814426684702,12
2015-12-11,47.5893,-0.02189113420368971,12
2015-12-14,48.54,0.019977179744186113,12
2015-12-15,48.5928,0.0010877626699627996,12
2015-12-16,49.4115,0.01684817503827718,12
2015-12-17,49.033,-0.007660160084190792,12
2015-12-18,47.6509,-0.028187139273550543,12
2015-12-21,48.2671,0.012931550086147325,12
2015-12-22,48.7249,0.00948472147694801,12
2015-12-23,49.1386,0.008490525378194613,12
2015-12-24,49.0066,-0.0026862792183740547,12
2015-12-28,49.2531,0.005029934743483677,12
2015-12-29,49.7812,0.010722167741725741,12
2015-12-30,49.57,-0.004242565466481274,12
2015-12-31,48.8393,-0.014740770627395539,12
2016-01-04,48.2407,-0.012256522923137836,1
2016-01-05,48.4608,0.004562537442450054,1
2016-01-06,47.5805,-0.018165197437929215,1
2016-01-07,45.9255,-0.034783156965563666,1
2016-01-08,46.0663,0.003065834884758978,1
2016-01-11,46.0399,-0.0005730870506204244,1
2016-01-12,46.4625,0.00917899474151751,1
2016-01-13,45.4589,-0.021600215227333797,1
2016-01-14,46.753,0.02846747281610429,1
2016-01-15,44.8867,-0.03991829401321845,1
2016-01-19,44.5082,-0.00843234187409625,1
2016-01-20,44.7107,0.004549723421751528,1
2016-01-21,44.4378,-0.006103684352962491,1
2016-01-22,46.0311,0.03585461026423453,1
2016-01-25,45.591,-0.00956092728611746,1
2016-01-26,45.9255,0.007336974402842644,1
2016-01-27,45.0892,-0.018209926946903154,1
2016-01-28,45.8287,0.016400823257010533,1
2016-01-29,48.496,0.058201520008204666,1
2016-02-01,48.1615,-0.006897476080501619,2
2016-02-02,46.6562,-0.03125525575407739,2
2016-02-03,45.9167,-0.015849983496298403,2
2016-02-04,45.7758,-0.0030686003131759065,2
2016-02-05,44.1561,-0.03538332481354767,2
2016-02-08,43.4959,-0.014951501604534845,2
2016-02-09,43.3814,-0.002632432022328546,2
2016-02-10,43.76,0.008727242550955028,2
2016-02-11,43.7423,-0.00040447897623396845,2
2016-02-12,44.4554,0.016302297775837138,2
2016-02-16,45.2977,0.018947079544892276,2
2016-02-17,46.4769,0.026032226801802283,2
2016-02-18,46.273,-0.004387125647364543,2
2016-02-19,45.9449,-0.007090527953666381,2
2016-02-22,46.6808,0.016017011681383586,2
2016-02-23,45.3775,-0.027919401552672585,2
2016-02-24,45.5371,0.0035171615888933694,2
2016-02-25,46.1932,0.01440803213204167,2
2016-02-26,45.4839,-0.015355073906981986,2
2016-02-29,45.1115,-0.008187512504424621,2
2016-03-01,46.6188,0.03341276614610478,3
2016-03-02,46.9468,0.007035788136974919,3
2016-03-03,46.4148,-0.011331975768316571,3
2016-03-04,46.1311,-0.006112274533123019,3
2016-03-07,45.2445,-0.019219138498756783,3
2016-03-08,45.7942,0.012149543038380228,3
2016-03-09,46.8493,0.023040035637700962,3
2016-03-10,46.1488,-0.014952197791642474,3
2016-03-11,47.0532,0.01959747599070827,3
2016-03-14,47.1419,0.0018851002694821872,3
2016-03-15,47.5142,0.007897433069095738,3
2016-03-16,48.1881,0.014183128412137869,3
2016-03-17,48.4629,0.005702652729615787,3
2016-03-18,47.4256,-0.021404001824075647,3
2016-03-21,47.7536,0.006916095948179768,3
2016-03-22,47.9398,0.003899182470012752,3
2016-03-23,47.8512,-0.0018481512229922004,3
2016-03-24,48.064,0.004447119403484079,3
2016-03-28,47.4699,-0.012360602529959963,3
2016-03-29,48.5073,0.021853848438694756,3
2016-03-30,48.8087,0.006213497762192599,3
2016-03-31,48.9683,0.00326990884821754,3
2016-04-01,49.2698,0.006157044455290306,4
2016-04-04,49.1456,-0.002520813967176516,4
2016-04-05,48.3743,-0.015694182185180483,4
2016-04-06,48.8708,0.01026371441033791,4
2016-04-07,48.2856,-0.011974430539299585,4
2016-04-08,48.2501,-0.000735208840730972,4
2016-04-11,48.1526,-0.0020207212005779462,4
2016-04-12,48.4541,0.00626134414341073,4
2016-04-13,49.0747,0.012807997672023674,4
2016-04-14,49.0836,0.00018135617741932286,4
2016-04-15,49.3407,0.005238002102535333,4
2016-04-18,50.0589,0.014555934553016181,4
2016-04-19,49.9968,-0.0012405386454756862,4
2016-04-20,49.2875,-0.01418690796210953,4
2016-04-21,49.456,0.0034187167131625174,4
2016-04-22,45.9095,-0.07171020705273379,4
2016-04-25,46.202,0.006371230355372903,4
2016-04-26,45.608,-0.012856586294965666,4
2016-04-27,45.1647,-0.0097197860024556,4
2016-04-28,44.2426,-0.02041638713419991,4
2016-04-29,44.216,-0.0006012304882624386,4
2016-05-02,44.8721,0.014838519992762755,5
2016-05-03,44.1362,-0.016399945623226886,5
2016-05-04,44.216,0.0018080396590554049,5
2016-05-05,44.2781,0.001404468970508388,5
2016-05-06,44.677,0.009008968316165378,5
2016-05-09,44.3933,-0.006350023502025515,5
2016-05-10,45.2356,0.018973583851617182,5
